Car_ID,Brand,Model,Year,Fuel_Type_Clean,Transmission_Clean,Engine_CC_Clean,Mileage_Clean,Seating_Capacity_Clean,Service_Cost_Clean,Age,Price_Clean,Battery_Charge_Level,Battery_Specific_Gravity
286,Toyota,Fortuner,2017,Diesel,Automatic,1500,27.2,7,19600.0,8,1347000.0,,
287,Kia,Carnival,2018,CNG,Automatic,1500,18.4,7,18200.0,7,1376000.0,,
288,Tata Motors,Nexon,2022,Electric,Automatic,0,11.0,5,20000.0,3,1876000.0,73.3,1.223
289,Maruti Suzuki,Swift,2018,CNG,Automatic,800,24.7,5,13400.0,7,221000.0,,
290,Volkswagen,Taigun,2018,Diesel,Automatic,1500,11.8,5,21600.0,7,1593000.0,,
291,Renault,Triber,2015,Diesel,Manual,1800,19.4,7,15300.0,10,944000.0,,
292,Kia,EV6,2021,Electric,Automatic,0,10.0,5,10700.0,4,2054000.0,78.5,1.231
293,Toyota,Urban Cruiser,2015,CNG,Manual,1200,17.8,5,12500.0,10,272000.0,,
294,Skoda,Kushaq,2022,CNG,Automatic,1500,26.1,5,6200.0,3,2265000.0,,
295,Maruti Suzuki,Ertiga,2022,Diesel,Manual,1500,15.0,7,19900.0,3,1297000.0,,
296,Skoda,Slavia,2018,Petrol,Manual,1200,13.3,5,19800.0,7,477000.0,,
297,Mahindra,Scorpio,2018,CNG,Manual,1500,16.1,7,14400.0,7,1344000.0,,
298,Volkswagen,Vento,2019,CNG,Automatic,2000,15.3,5,18500.0,6,1782000.0,,
299,Skoda,Octavia,2016,Petrol,Manual,2000,21.9,5,13600.0,9,1804000.0,,
300,Maruti Suzuki,Baleno,2016,Diesel,Automatic,2000,29.6,5,6700.0,9,1058000.0,,
301,Renault,Duster,2016,CNG,Manual,2000,16.0,5,20000.0,9,977000.0,,
302,Volkswagen,Vento,2022,Diesel,Manual,1000,22.9,5,10000.0,3,483000.0,,
303,Kia,Carens,2020,Diesel,Automatic,1200,10.9,7,23400.0,5,489000.0,,
304,Skoda,Rapid,2019,CNG,Automatic,2000,10.3,5,19800.0,6,2123000.0,,
305,Renault,Kiger,2018,CNG,Automatic,1800,18.7,5,23000.0,7,1169000.0,,
306,Maruti Suzuki,Baleno,2024,CNG,Automatic,1000,13.4,5,16700.0,1,409000.0,,
307,Kia,Sonet,2016,CNG,Automatic,1500,13.2,5,9200.0,9,1373000.0,,
308,Tata Motors,Tiago,2022,CNG,Automatic,2500,18.2,5,14700.0,3,2126000.0,,
309,Maruti Suzuki,WagonR,2015,CNG,Automatic,1500,26.6,5,9100.0,10,440000.0,,
310,Kia,EV6,2020,Electric,Automatic,0,18.8,5,14100.0,5,1768000.0,82.1,1.236
311,Maruti Suzuki,Ertiga,2019,CNG,Automatic,1500,15.9,7,5300.0,6,1189000.0,,
312,Maruti Suzuki,WagonR,2017,Diesel,Automatic,1200,11.0,5,22300.0,8,288000.0,,
313,Renault,Kwid,2020,Diesel,Manual,1500,22.9,5,12100.0,5,1408000.0,,
314,Toyota,Camry,2020,Diesel,Automatic,1000,28.5,5,16600.0,5,899000.0,,
315,Hyundai,i20,2016,Diesel,Manual,2500,14.6,5,9300.0,9,1457000.0,,
316,Toyota,Innova,2023,Petrol,Automatic,1500,21.0,7,19200.0,2,2564000.0,,
317,Toyota,Urban Cruiser,2023,Petrol,Manual,1800,11.6,5,18100.0,2,2730000.0,,
318,Mahindra,XUV300,2020,Petrol,Automatic,1500,19.8,5,7700.0,5,1597000.0,,
319,Toyota,Glanza,2021,CNG,Automatic,1800,25.8,5,11300.0,4,1925000.0,,
320,Honda,Amaze,2015,Electric,Manual,0,22.1,5,19200.0,10,1050000.0,,
321,Kia,Seltos,2017,Diesel,Automatic,1500,23.4,5,11900.0,8,1377000.0,,
322,Maruti Suzuki,Dzire,2018,Petrol,Automatic,1500,29.9,5,12700.0,7,634000.0,,
323,Toyota,Urban Cruiser,2019,CNG,Manual,2500,23.0,5,12300.0,6,1805000.0,,
324,Volkswagen,Tiguan,2017,Petrol,Manual,1800,29.3,5,5700.0,8,1625000.0,,
325,Mahindra,Bolero,2022,Petrol,Manual,1000,14.9,7,18400.0,3,1834000.0,,
326,Maruti Suzuki,Baleno,2016,Diesel,Automatic,1500,19.6,5,14400.0,9,511000.0,,
327,Tata Motors,Punch,2020,CNG,Automatic,2000,17.2,5,14300.0,5,1609000.0,,
328,Tata Motors,Punch,2016,CNG,Manual,2000,18.9,5,5800.0,9,1036000.0,,
329,Kia,Seltos,2015,Diesel,Automatic,1500,13.1,5,21900.0,10,1294000.0,,
330,Kia,Seltos,2024,Petrol,Automatic,2000,16.8,5,12300.0,1,3131000.0,,
331,Maruti Suzuki,Swift,2021,Petrol,Manual,800,10.2,5,10800.0,4,337000.0,,
332,Toyota,Glanza,2021,Diesel,Automatic,1500,27.0,5,15300.0,4,1058000.0,,
333,Tata Motors,Harrier,2022,Diesel,Automatic,1500,12.3,5,17900.0,3,1940000.0,,
334,Tata Motors,Punch,2021,CNG,Manual,2500,24.8,5,15700.0,4,1800000.0,,
335,Skoda,Octavia,2017,Diesel,Automatic,2500,27.0,5,16400.0,8,2222000.0,,
336,Honda,Jazz,2018,CNG,Manual,1000,11.8,5,10200.0,7,1420000.0,,
337,Maruti Suzuki,Ertiga,2015,CNG,Automatic,1500,17.5,7,9500.0,10,888000.0,,
338,Maruti Suzuki,WagonR,2015,CNG,Automatic,1200,26.2,5,12000.0,10,189000.0,,
339,Maruti Suzuki,Ertiga,2024,Petrol,Automatic,1500,16.0,7,25000.0,1,1641000.0,,
340,Kia,Carens,2015,CNG,Manual,1000,17.4,7,9400.0,10,241000.0,,
341,Volkswagen,Virtus,2018,Diesel,Automatic,2500,29.7,5,22900.0,7,1887000.0,,
342,Tata Motors,Nexon,2016,Petrol,Manual,1800,24.5,5,17500.0,9,1185000.0,,
343,Maruti Suzuki,Dzire,2022,Diesel,Automatic,1500,19.3,5,19000.0,3,874000.0,,
344,Volkswagen,Tiguan,2015,Diesel,Manual,1000,28.6,5,14000.0,10,270000.0,,
345,Mahindra,Bolero,2018,CNG,Automatic,1200,22.2,7,7700.0,7,293000.0,,
346,Maruti Suzuki,Swift,2017,Diesel,Automatic,1500,11.7,5,17000.0,8,1069000.0,,
347,Mahindra,Bolero,2024,CNG,Manual,1200,19.6,7,22100.0,1,477000.0,,
348,Honda,City,2017,Diesel,Automatic,1000,19.3,5,20300.0,8,615000.0,,
349,Renault,Kwid,2015,CNG,Automatic,800,18.2,5,11100.0,10,187000.0,,
350,Toyota,Fortuner,2018,Petrol,Manual,1800,13.1,7,19500.0,7,1745000.0,,
351,Hyundai,Creta,2022,Diesel,Automatic,1500,21.1,5,20600.0,3,1943000.0,,
352,Skoda,Superb,2016,Diesel,Manual,1200,11.0,5,10800.0,9,827000.0,,
353,Toyota,Fortuner,2024,CNG,Automatic,1500,16.3,7,22500.0,1,2555000.0,,
354,Tata Motors,Altroz,2024,Diesel,Automatic,800,21.5,5,8500.0,1,440000.0,,
355,Mahindra,Scorpio,2021,Petrol,Automatic,1500,15.6,7,9400.0,4,1869000.0,,
356,Volkswagen,Vento,2016,CNG,Manual,2000,14.2,5,19400.0,9,1254000.0,,
357,Hyundai,Venue,2020,Petrol,Manual,1800,16.1,5,12100.0,5,1722000.0,,
358,Volkswagen,Polo,2019,CNG,Automatic,800,22.7,5,19700.0,6,345000.0,,
359,Tata Motors,Harrier,2018,CNG,Manual,1500,18.0,5,16300.0,7,1106000.0,,
360,Tata Motors,Nexon,2024,CNG,Automatic,2000,28.7,5,15600.0,1,1970000.0,,
361,Tata Motors,Nexon,2018,Petrol,Automatic,2500,19.9,5,13100.0,7,1795000.0,,
362,Mahindra,XUV300,2018,Petrol,Automatic,2500,21.9,5,21500.0,7,2013000.0,,
363,Toyota,Fortuner,2021,Diesel,Automatic,1500,14.5,7,10100.0,4,2121000.0,,
364,Tata Motors,Nexon,2017,Diesel,Manual,800,24.6,5,23000.0,8,256000.0,,
365,Hyundai,i10,2018,CNG,Manual,2000,20.2,5,8500.0,7,1324000.0,,
366,Renault,Duster,2024,Petrol,Automatic,1000,21.9,5,20100.0,1,497000.0,,
367,Renault,Kwid,2022,CNG,Manual,1500,10.2,5,13700.0,3,821000.0,,
368,Skoda,Kushaq,2019,CNG,Manual,1500,12.0,5,10400.0,6,1996000.0,,
369,Tata Motors,Punch,2018,CNG,Manual,2000,21.0,5,12200.0,7,1283000.0,,
370,Volkswagen,Taigun,2024,Diesel,Automatic,1500,10.8,5,17600.0,1,2778000.0,,
371,Maruti Suzuki,Dzire,2015,Petrol,Automatic,1000,15.9,5,8800.0,10,865000.0,,
372,Renault,Kiger,2015,CNG,Manual,800,12.7,5,7700.0,10,940000.0,,
373,Kia,Sonet,2017,CNG,Automatic,1500,11.4,5,12800.0,8,1495000.0,,
374,Honda,City,2018,Petrol,Manual,1000,22.7,5,12500.0,7,668000.0,,
375,Honda,Civic,2018,CNG,Automatic,1000,13.0,5,11300.0,7,1589000.0,,
376,Honda,Jazz,2018,CNG,Automatic,1500,18.4,5,17600.0,7,690000.0,,
377,Kia,Seltos,2016,Diesel,Automatic,1500,23.1,5,18600.0,9,1343000.0,,
378,Kia,Carens,2020,Diesel,Automatic,1200,18.0,7,6700.0,5,447000.0,,
379,Maruti Suzuki,WagonR,2020,CNG,Automatic,1500,22.5,5,18300.0,5,716000.0,,
380,Renault,Kiger,2021,CNG,Manual,800,21.9,5,20400.0,4,1463000.0,,
381,Skoda,Octavia,2015,Petrol,Automatic,1000,16.4,5,20000.0,10,700000.0,,
382,Mahindra,Bolero,2024,Petrol,Manual,1000,14.3,7,22200.0,1,2176000.0,,
383,Hyundai,Creta,2018,Petrol,Automatic,1800,16.1,5,10700.0,7,1429000.0,,
384,Toyota,Glanza,2021,CNG,Manual,1800,23.6,5,11100.0,4,1917000.0,,
385,Tata Motors,Tiago,2017,Diesel,Manual,1200,22.0,5,14500.0,8,284000.0,,
386,Volkswagen,Polo,2015,Diesel,Automatic,1500,22.6,5,23400.0,10,717000.0,,
387,Maruti Suzuki,Swift,2018,Diesel,Automatic,1500,18.3,5,9100.0,7,1176000.0,,
388,Hyundai,Venue,2024,CNG,Manual,1800,16.0,5,10500.0,1,2352000.0,,
389,Skoda,Superb,2023,CNG,Manual,1500,23.5,5,16600.0,2,1340000.0,,
390,Honda,WR-V,2022,CNG,Manual,1800,18.8,5,19700.0,3,1967000.0,,
391,Hyundai,Creta,2022,CNG,Manual,2500,24.7,5,18300.0,3,2070000.0,,
392,Toyota,Glanza,2015,Diesel,Manual,2500,20.5,5,24700.0,10,1597000.0,,
393,Volkswagen,Virtus,2023,CNG,Manual,2000,16.0,5,7100.0,2,2146000.0,,
394,Honda,WR-V,2024,CNG,Automatic,1800,15.5,5,17400.0,1,2599000.0,,
395,Mahindra,Scorpio,2016,CNG,Automatic,1500,27.1,7,20700.0,9,1068000.0,,
396,Volkswagen,Taigun,2018,Diesel,Manual,1500,16.6,5,8500.0,7,1482000.0,,
397,Renault,Duster,2016,Diesel,Automatic,1200,18.1,5,9200.0,9,248000.0,,
398,Volkswagen,Polo,2016,Diesel,Manual,2000,18.4,5,8300.0,9,1533000.0,,
399,Toyota,Camry,2024,CNG,Manual,2500,26.6,5,19600.0,1,2735000.0,,
400,Skoda,Slavia,2023,CNG,Automatic,1200,14.6,5,19500.0,2,679000.0,,
401,Renault,Duster,2022,Petrol,Automatic,2000,14.4,5,16100.0,3,1983000.0,,
402,Hyundai,Creta,2019,Diesel,Manual,1500,13.0,5,13400.0,6,1465000.0,,
403,Hyundai,i20,2019,Petrol,Automatic,1200,21.9,5,12500.0,6,377000.0,,
404,Mahindra,XUV300,2015,Petrol,Manual,2500,14.3,5,23400.0,10,1434000.0,,
405,Honda,Civic,2023,Diesel,Manual,1200,16.7,5,20500.0,2,1059000.0,,
406,Tata Motors,Altroz,2017,Petrol,Automatic,1000,10.7,5,24400.0,8,331000.0,,
407,Mahindra,Bolero,2016,CNG,Manual,800,27.9,7,17500.0,9,204000.0,,
408,Hyundai,i20,2023,Petrol,Manual,1500,10.8,5,19200.0,2,1204000.0,,
409,Toyota,Glanza,2023,CNG,Automatic,1800,18.7,5,21500.0,2,2378000.0,,
410,Tata Motors,Tiago,2019,CNG,Automatic,800,18.1,5,13800.0,6,273000.0,,
411,Kia,EV6,2024,Electric,Manual,0,14.3,5,11200.0,1,2405000.0,100.0,1.271
412,Toyota,Innova,2016,Diesel,Manual,1500,23.8,7,9000.0,9,1162000.0,,
413,Volkswagen,Polo,2022,CNG,Manual,1500,12.7,5,16100.0,3,2118000.0,,
414,Toyota,Camry,2021,CNG,Automatic,1800,24.2,5,23200.0,4,2175000.0,,
415,Tata Motors,Altroz,2019,CNG,Automatic,2500,29.2,5,21500.0,6,1569000.0,,
416,Mahindra,Scorpio,2019,CNG,Automatic,1500,23.6,7,17800.0,6,1388000.0,,
417,Skoda,Superb,2020,CNG,Automatic,1000,11.5,5,19800.0,5,993000.0,,
418,Tata Motors,Harrier,2016,Diesel,Manual,2500,24.6,5,11500.0,9,1347000.0,,
419,Mahindra,Thar,2016,Diesel,Automatic,1500,15.4,4,24700.0,9,1230000.0,,
420,Skoda,Octavia,2015,Diesel,Automatic,2000,20.7,5,19100.0,10,1617000.0,,
421,Renault,Lodgy,2015,CNG,Automatic,2000,28.8,7,15100.0,10,971000.0,,
422,Maruti Suzuki,WagonR,2016,Diesel,Manual,2500,23.0,5,14000.0,9,1240000.0,,
423,Hyundai,i10,2021,CNG,Manual,2000,27.0,5,24600.0,4,1645000.0,,
424,Maruti Suzuki,Swift,2015,Petrol,Automatic,1200,14.8,5,6600.0,10,242000.0,,
425,Tata Motors,Nexon,2020,Diesel,Automatic,1000,23.4,5,8100.0,5,351000.0,,
426,Renault,Lodgy,2023,CNG,Manual,1500,27.6,7,8200.0,2,835000.0,,
427,Mahindra,Thar,2023,Petrol,Automatic,2000,18.4,4,7300.0,2,2424000.0,,
428,Kia,Seltos,2022,CNG,Manual,2500,16.8,5,21600.0,3,2483000.0,,
429,Tata Motors,Punch,2021,Diesel,Manual,1500,11.1,5,8800.0,4,943000.0,,
430,Skoda,Slavia,2016,CNG,Manual,2000,15.6,5,24700.0,9,1501000.0,,
431,Skoda,Octavia,2020,Petrol,Automatic,2500,12.7,5,23200.0,5,3015000.0,,
432,Skoda,Octavia,2017,Diesel,Manual,2000,22.6,5,17100.0,8,1681000.0,,
433,Toyota,Camry,2016,CNG,Automatic,1800,17.0,5,20600.0,9,1320000.0,,
434,Mahindra,XUV300,2016,Petrol,Manual,1500,23.6,5,14100.0,9,1117000.0,,
435,Hyundai,i20,2016,CNG,Automatic,1200,10.2,5,15200.0,9,284000.0,,
436,Hyundai,Venue,2019,CNG,Manual,800,16.8,5,6600.0,6,274000.0,,
437,Skoda,Octavia,2016,Petrol,Automatic,1000,14.0,5,13500.0,9,1706000.0,,
438,Kia,Carens,2019,CNG,Automatic,1200,26.3,7,23600.0,6,342000.0,,
439,Skoda,Superb,2024,Diesel,Automatic,1500,10.1,5,19100.0,1,1697000.0,,
440,Kia,Sonet,2021,CNG,Automatic,1500,13.7,5,17100.0,4,1953000.0,,
441,Skoda,Rapid,2020,Diesel,Manual,2000,11.1,5,15800.0,5,2102000.0,,
442,Tata Motors,Tiago,2017,Petrol,Manual,2500,14.1,5,11500.0,8,1556000.0,,
443,Skoda,Kushaq,2019,Petrol,Automatic,2000,15.0,5,10900.0,6,2204000.0,,
444,Skoda,Superb,2022,Petrol,Manual,1000,28.7,5,21400.0,3,1150000.0,,
445,Toyota,Glanza,2018,Diesel,Manual,2000,28.2,5,14500.0,7,1548000.0,,
446,Kia,Carens,2015,Diesel,Automatic,1000,24.5,7,24500.0,10,292000.0,,
447,Renault,Kiger,2020,Petrol,Manual,1500,10.9,5,21200.0,5,849000.0,,
448,Maruti Suzuki,Baleno,2024,Petrol,Manual,1500,25.0,5,17200.0,1,966000.0,,
449,Skoda,Kushaq,2023,CNG,Manual,1500,26.2,5,13100.0,2,2418000.0,,
450,Volkswagen,Tiguan,2017,CNG,Manual,1500,16.8,5,18600.0,8,682000.0,,
451,Volkswagen,Tiguan,2017,Petrol,Manual,800,10.2,5,21700.0,8,353000.0,,
452,Mahindra,Thar,2023,Diesel,Manual,1500,25.8,4,21500.0,2,1934000.0,,
453,Honda,Jazz,2024,Diesel,Automatic,2000,28.2,5,5000.0,1,2496000.0,,
454,Toyota,Camry,2018,Petrol,Manual,2000,23.5,5,24600.0,7,1878000.0,,
455,Volkswagen,Taigun,2022,Diesel,Automatic,1500,26.3,5,22700.0,3,2203000.0,,
456,Honda,Amaze,2023,Electric,Automatic,0,13.3,5,7000.0,2,2229000.0,,
457,Skoda,Superb,2018,Petrol,Manual,2500,23.8,5,21500.0,7,2412000.0,,
458,Skoda,Slavia,2019,Petrol,Automatic,1200,23.3,5,10900.0,6,1919000.0,,
459,Skoda,Slavia,2019,Petrol,Automatic,1000,26.0,5,7200.0,6,474000.0,,
460,Honda,Civic,2021,Petrol,Manual,1500,29.1,5,7200.0,4,923000.0,,
461,Kia,EV6,2020,Electric,Automatic,0,15.2,5,24800.0,5,1924000.0,81.0,1.235
462,Renault,Lodgy,2016,CNG,Manual,1000,17.6,7,6600.0,9,199000.0,,
463,Maruti Suzuki,WagonR,2024,Diesel,Automatic,1500,12.5,5,5700.0,1,1070000.0,,
464,Hyundai,Creta,2023,Diesel,Manual,1500,14.5,5,16000.0,2,2053000.0,,
465,Toyota,Glanza,2015,CNG,Manual,1500,19.4,5,10900.0,10,588000.0,,
466,Toyota,Glanza,2021,Diesel,Automatic,1200,14.4,5,9000.0,4,506000.0,,
467,Tata Motors,Harrier,2017,Petrol,Automatic,2000,16.9,5,10500.0,8,1478000.0,,
468,Toyota,Fortuner,2018,Diesel,Manual,1500,25.3,7,5900.0,7,1454000.0,,
469,Renault,Duster,2016,Petrol,Manual,800,11.3,5,24100.0,9,1014000.0,,
470,Kia,Sonet,2022,CNG,Manual,2000,21.7,5,12800.0,3,1941000.0,,
471,Hyundai,Venue,2019,Petrol,Automatic,1000,29.7,5,10400.0,6,347000.0,,
472,Toyota,Camry,2021,CNG,Manual,2000,18.3,5,11300.0,4,1839000.0,,
473,Skoda,Slavia,2024,Petrol,Manual,2500,14.4,5,14400.0,1,3934000.0,,
474,Mahindra,Scorpio,2021,Diesel,Manual,1500,23.8,7,12600.0,4,1701000.0,,
475,Mahindra,XUV700,2018,Petrol,Manual,1500,12.7,7,20100.0,7,1415000.0,,
476,Honda,Civic,2024,Diesel,Automatic,1000,12.0,5,8900.0,1,1109000.0,,
477,Skoda,Rapid,2022,Diesel,Automatic,2000,29.8,5,12500.0,3,2461000.0,,
478,Hyundai,i20,2023,Petrol,Automatic,1200,20.9,5,21500.0,2,545000.0,,
479,Mahindra,XUV300,2024,CNG,Manual,1500,13.6,5,15700.0,1,2090000.0,,
480,Maruti Suzuki,WagonR,2024,CNG,Automatic,1800,10.4,5,13700.0,1,2026000.0,,
481,Renault,Kiger,2023,CNG,Automatic,1000,26.8,5,23500.0,2,385000.0,,
482,Kia,Carens,2023,CNG,Manual,1200,11.8,7,14800.0,2,507000.0,,
483,Maruti Suzuki,Baleno,2018,Diesel,Automatic,2000,10.3,5,16600.0,7,1292000.0,,
484,Mahindra,Bolero,2018,CNG,Manual,1500,11.3,7,8600.0,7,651000.0,,
485,Mahindra,Bolero,2021,Petrol,Manual,1000,19.0,7,20700.0,4,1707000.0,,
486,Tata Motors,Nexon,2022,Diesel,Manual,1000,19.0,5,19100.0,3,397000.0,,
487,Tata Motors,Punch,2015,CNG,Manual,2000,17.6,5,20400.0,10,930000.0,,
488,Mahindra,Scorpio,2016,CNG,Manual,1500,24.9,7,13400.0,9,910000.0,,
489,Honda,Civic,2020,CNG,Manual,1500,18.2,5,6500.0,5,815000.0,,
490,Renault,Lodgy,2023,Diesel,Manual,1000,13.1,7,18700.0,2,439000.0,,
491,Skoda,Rapid,2024,Petrol,Manual,1200,29.5,5,13100.0,1,699000.0,,
492,Mahindra,Bolero,2017,Petrol,Automatic,1000,20.6,7,16200.0,8,1296000.0,,
493,Renault,Kiger,2020,CNG,Automatic,800,29.9,5,11700.0,5,263000.0,,
494,Maruti Suzuki,Ertiga,2023,Diesel,Automatic,1500,25.5,7,7800.0,2,1291000.0,,
495,Maruti Suzuki,Dzire,2022,Petrol,Automatic,1000,13.4,5,20700.0,3,1718000.0,,
496,Mahindra,Scorpio,2021,CNG,Automatic,1500,17.8,7,13000.0,4,1642000.0,,
497,Hyundai,i10,2023,Petrol,Manual,800,29.1,5,9300.0,2,403000.0,,
498,Volkswagen,Virtus,2023,Diesel,Automatic,2000,17.7,5,14500.0,2,2805000.0,,
499,Renault,Kwid,2019,CNG,Automatic,1200,14.8,5,21700.0,6,300000.0,,
500,Tata Motors,Nexon,2021,Diesel,Manual,2000,21.7,5,10500.0,4,1714000.0,,
501,Toyota,Fortuner,2023,CNG,Automatic,1500,22.1,7,20600.0,2,2458000.0,,
502,Kia,Seltos,2018,Diesel,Manual,2000,28.8,5,18700.0,7,1665000.0,,
503,Kia,Carens,2018,Diesel,Automatic,2500,12.0,7,18600.0,7,2033000.0,,
504,Toyota,Camry,2019,CNG,Manual,1800,20.2,5,9900.0,6,1558000.0,,
505,Maruti Suzuki,Dzire,2015,Petrol,Manual,2500,13.6,5,14500.0,10,1174000.0,,
506,Skoda,Octavia,2022,Diesel,Automatic,2500,22.1,5,17500.0,3,3256000.0,,
507,Toyota,Glanza,2015,Diesel,Automatic,2000,10.8,5,9800.0,10,1457000.0,,
508,Tata Motors,Tiago,2018,Diesel,Manual,1800,29.0,5,9200.0,7,1233000.0,,
509,Kia,Seltos,2016,CNG,Automatic,2500,11.7,5,7300.0,9,1541000.0,,
510,Renault,Duster,2024,Diesel,Automatic,1500,21.3,5,21100.0,1,1061000.0,,
511,Toyota,Camry,2021,CNG,Automatic,1800,25.8,5,22700.0,4,2092000.0,,
512,Skoda,Kushaq,2016,CNG,Automatic,1800,21.0,5,21700.0,9,1461000.0,,
513,Skoda,Slavia,2018,Petrol,Automatic,2500,20.5,5,21100.0,7,2416000.0,,
514,Kia,Seltos,2023,CNG,Automatic,2500,24.2,5,21800.0,2,2550000.0,,
515,Volkswagen,Taigun,2024,CNG,Manual,1500,17.3,5,11400.0,1,2176000.0,,
516,Hyundai,i20,2022,CNG,Automatic,1000,12.0,5,18600.0,3,419000.0,,
517,Hyundai,i20,2024,Petrol,Automatic,1200,16.8,5,9700.0,1,2359000.0,,
518,Renault,Kwid,2022,Diesel,Automatic,2500,27.8,5,23100.0,3,2059000.0,,
519,Mahindra,Thar,2017,CNG,Manual,2000,20.8,4,16600.0,8,1239000.0,,
520,Tata Motors,Harrier,2017,Diesel,Automatic,1500,26.7,5,7000.0,8,1182000.0,,
521,Hyundai,Verna,2020,CNG,Automatic,1800,13.4,5,23500.0,5,1611000.0,,
522,Skoda,Octavia,2021,Petrol,Automatic,1000,10.5,5,18500.0,4,2581000.0,,
523,Maruti Suzuki,WagonR,2019,Diesel,Automatic,2000,13.2,5,17800.0,6,1401000.0,,
524,Tata Motors,Altroz,2016,Diesel,Automatic,1200,11.7,5,23500.0,9,289000.0,,
525,Hyundai,Venue,2019,CNG,Manual,2000,11.9,5,5500.0,6,1427000.0,,
526,Hyundai,Creta,2020,CNG,Manual,1500,18.6,5,20500.0,5,1493000.0,,
527,Toyota,Fortuner,2023,CNG,Automatic,1500,23.9,7,18400.0,2,2077000.0,,
528,Kia,Carens,2018,CNG,Automatic,800,19.7,7,17000.0,7,291000.0,,
529,Mahindra,Bolero,2022,Petrol,Automatic,1000,23.7,7,17500.0,3,1835000.0,,
530,Maruti Suzuki,Baleno,2018,CNG,Automatic,1500,19.6,5,7400.0,7,1099000.0,,
531,Honda,City,2020,Diesel,Automatic,1000,22.1,5,14400.0,5,785000.0,,
532,Volkswagen,Taigun,2023,Petrol,Manual,2000,11.0,5,15600.0,2,2786000.0,,
533,Skoda,Slavia,2021,Petrol,Automatic,1500,12.8,5,20700.0,4,1392000.0,,
534,Volkswagen,Tiguan,2017,Petrol,Automatic,1800,14.9,5,20100.0,8,1688000.0,,
535,Maruti Suzuki,Swift,2021,Diesel,Manual,800,17.4,5,12700.0,4,304000.0,,
536,Tata Motors,Altroz,2020,Petrol,Manual,1800,14.7,5,16400.0,5,1725000.0,,
537,Kia,Sonet,2022,Diesel,Manual,2500,28.4,5,6600.0,3,2364000.0,,
538,Renault,Duster,2024,Petrol,Automatic,800,23.8,5,12800.0,1,1869000.0,,
539,Honda,WR-V,2018,CNG,Manual,1500,12.7,5,8500.0,7,741000.0,,
540,Skoda,Rapid,2017,CNG,Manual,1800,16.2,5,9800.0,8,1486000.0,,
541,Toyota,Glanza,2017,Diesel,Automatic,800,20.8,5,20100.0,8,335000.0,,
542,Skoda,Octavia,2019,Diesel,Manual,1000,24.0,5,8700.0,6,855000.0,,
543,Tata Motors,Nexon,2015,CNG,Automatic,2000,19.8,5,22400.0,10,1094000.0,,
544,Maruti Suzuki,WagonR,2017,Petrol,Manual,800,11.7,5,5600.0,8,238000.0,,
545,Kia,Carens,2022,Petrol,Automatic,1000,15.7,7,9500.0,3,487000.0,,
546,Tata Motors,Punch,2019,Petrol,Manual,2500,13.5,5,19200.0,6,1833000.0,,
547,Mahindra,Bolero,2020,Diesel,Manual,1200,22.7,7,17100.0,5,388000.0,,
548,Mahindra,XUV700,2016,Petrol,Manual,1500,13.5,7,16800.0,9,1151000.0,,
549,Maruti Suzuki,WagonR,2021,Diesel,Automatic,800,23.1,5,13000.0,4,320000.0,,
550,Tata Motors,Harrier,2016,Petrol,Manual,2000,28.5,5,18500.0,9,1196000.0,,
551,Maruti Suzuki,WagonR,2023,Petrol,Manual,1000,11.9,5,18100.0,2,425000.0,,
552,Mahindra,Thar,2021,Diesel,Automatic,1500,20.2,4,21000.0,4,1711000.0,,
553,Tata Motors,Punch,2023,CNG,Automatic,2000,22.0,5,20000.0,2,2136000.0,,
554,Toyota,Camry,2022,Diesel,Manual,1200,24.0,5,14500.0,3,1024000.0,,
555,Tata Motors,Nexon,2016,Diesel,Manual,1000,13.2,5,7500.0,9,245000.0,,
556,Hyundai,Creta,2016,Diesel,Automatic,1500,24.3,5,10000.0,9,1086000.0,,
557,Maruti Suzuki,Dzire,2017,Petrol,Manual,2500,11.4,5,13900.0,8,1408000.0,,
558,Tata Motors,Tiago,2023,CNG,Automatic,800,27.2,5,16700.0,2,355000.0,,
559,Skoda,Kushaq,2023,CNG,Automatic,1500,27.2,5,19900.0,2,2394000.0,,
560,Mahindra,XUV700,2018,Petrol,Manual,1500,22.8,7,11000.0,7,1350000.0,,
561,Tata Motors,Nexon,2024,Electric,Manual,0,23.8,5,22500.0,1,1972000.0,100.0,1.28
562,Mahindra,Bolero,2021,Petrol,Manual,1000,15.4,7,7700.0,4,1800000.0,,
563,Honda,Jazz,2017,CNG,Manual,1000,13.7,5,12100.0,8,1366000.0,,
564,Maruti Suzuki,Swift,2023,Diesel,Manual,1500,29.8,5,11100.0,2,1545000.0,,
565,Toyota,Urban Cruiser,2017,CNG,Manual,1000,11.3,5,23600.0,8,1552000.0,,
566,Tata Motors,Punch,2022,CNG,Automatic,2000,22.2,5,8700.0,3,1781000.0,,
567,Skoda,Rapid,2024,Diesel,Manual,2000,13.7,5,13600.0,1,2730000.0,,
568,Hyundai,i20,2015,CNG,Automatic,2500,11.7,5,22900.0,10,1279000.0,,
569,Kia,EV6,2020,Electric,Automatic,0,18.7,5,21800.0,5,1777000.0,74.0,1.224
570,Volkswagen,Tiguan,2018,CNG,Automatic,800,28.9,5,5700.0,7,292000.0,,
